
100.81,6229
100.81,6229
100.81,6229
100.81,6229
100.81,6229
100.81,6229
100.81,6229
100.81,6229
100.81,6229
100.81,6229
100.81,6229
100.81,6229
100.81,5662
100.81,5662
100.81,5662
100.81,5662
100.81,5662
100.81,5662
100.81,5662
100.81,5662
100.81,5662
100.81,5662
100.81,5662
100.81,5662
100.81,5662
100.81,5662
100.81,5662
100.81,5662
100.81,5662
100.81,5662
100.81,5147
100.81,5147
100.81,5147
100.81,5147
100.81,5147
100.81,5147
100.81,5147
100.81,5147
100.81,5147
100.81,5147
100.81,5147
100.81,5147
100.81,5147
100.81,5147
100.81,5147
100.81,5147
100.81,4679
100.81,4679
100.81,4679
100.81,4679
100.81,4679
100.81,4679
100.81,4679
100.81,4679
100.81,4679
100.81,4679
100.81,4679
100.81,4679
100.81,4679
100.81,4679
100.81,4679
100.81,4679
100.81,4253
100.81,4253
100.81,4253
100.81,4253
100.81,4253
100.81,4253
100.81,4253
100.81,4253
100.81,4253
100.81,4253
100.81,4253
100.81,4253
100.81,4253
100.81,4253
100.81,4253
100.81,4253
100.81,4253
100.82,4253
100.82,4253
100.82,4253
100.82,3866
100.82,3866
100.82,3866
100.82,3866
100.82,3866
100.82,3866
100.82,3866
100.82,3866
100.82,3866
100.82,3866
100.82,3866
100.82,3866
100.82,3866
100.82,17830
100.82,17830
100.82,17830
100.82,17830
100.82,17830
100.82,17830
100.82,17830
100.82,17830
100.82,17830
100.82,17830
100.82,17830
100.82,17830
100.82,17830
100.82,17830
100.82,17830
100.82,17830
100.82,17830
100.82,17830
100.82,16209
100.82,16209
100.82,16209
100.82,16209
100.82,16209
100.82,16209
100.82,16209
100.82,16209
100.82,16209
100.81,16209
100.81,16209
100.81,16209
100.81,16209
100.81,16209
100.81,14735
100.81,14735
100.81,14735
100.81,14735
100.81,14735
100.81,14735
100.81,14735
100.81,14735
100.81,14735
100.81,14735
100.81,14735
100.81,14735
100.81,14735
100.81,14735
100.81,14735
100.81,14735
100.81,14735
100.81,13395
100.81,13395
100.81,13395
100.81,13395
100.81,13395
100.81,13395
100.81,13395
100.81,13395
100.81,13395
100.81,13395
100.81,13395
100.81,13395
100.81,13395
100.81,13395
100.81,13395
100.81,13395
100.81,13395
100.81,13395
100.81,13395
100.81,13395
100.81,12177
100.81,12177
100.81,12177
100.81,12177
100.81,12177
100.81,12177
100.81,12177
100.81,12177
100.81,12177
100.81,12177
100.81,12177
100.81,12177
100.81,12177
100.81,12177
100.81,12177
100.81,12177
100.81,12177
100.81,11070
100.81,11070
100.81,11070
100.81,11070
100.81,11070
100.81,11070
100.81,11070
100.81,11070
100.81,11070
100.81,11070
100.81,11070
100.81,11070
100.81,11070
100.81,11070
100.81,11070
100.81,10063
100.81,10063
100.81,10063
100.81,10063
100.81,10063
100.81,10063
100.81,10063
100.81,10063
100.81,10063
100.81,10063
100.81,10063
100.81,10063
100.81,10063
100.81,10063
100.81,10063
100.81,10063
100.81,10063
100.81,10063
100.81,10063
100.81,10063
100.81,10063
100.81,9148
100.81,9148
100.81,9148
100.81,9148
100.81,9148
100.81,9148
100.81,9148
100.81,9148
100.81,9148
100.81,9148
100.81,9148
100.81,9148
100.81,8316
100.81,8316
100.81,8316
100.81,8316
100.81,8316
100.81,8316
100.81,8316
100.81,8316
100.81,8316
100.81,8316
100.81,8316
100.81,8316
100.81,8316
100.81,8316
100.81,8316
100.81,8316
100.81,7559
100.81,7559
100.81,7559
100.81,7559
100.81,7559
100.81,7559
100.81,7559
100.81,7559
100.81,7559
100.81,7559
100.81,7559
100.81,7559
100.81,7559
100.81,7559
100.81,7559
100.81,7559
100.81,7559
100.81,6871
100.81,6871
100.81,6871
100.81,6871
100.81,6871
100.81,6871
100.81,6871
100.81,6871
100.81,6871
100.81,6871
100.81,6871
100.81,6871
100.81,6871
100.81,6871
100.81,6871
100.81,6246
100.81,6246
100.81,6246
100.81,6246
100.81,6246
100.81,6246
100.81,6246
100.81,6246
100.81,6246
100.81,6246
100.81,6246
100.81,6246
100.81,6246
100.81,6246
100.81,6246
100.81,6246
100.81,6246
100.81,6246
100.81,6246
100.81,19878
100.81,19878
100.81,19878
100.81,19878
100.83,19878
100.83,19878
100.83,19878
100.83,19878
100.83,19878
100.83,19878
100.83,19878
100.83,19878
100.83,19878
100.83,19878
100.83,19878
100.83,19878
100.83,19878
100.83,19878
100.83,19878
100.83,32766
100.83,32766
100.83,32766
100.83,32766
100.83,32766
100.83,32766
100.83,32766
100.83,32766
100.83,32766
100.83,32766
100.83,32766
100.83,32766
100.83,32766
100.83,19318
100.83,19318
100.83,19318
100.83,19318
100.83,19318
100.83,19318
100.83,19318
